TCONS_00059675	881	7.63	0.00866061293984109
TCONS_00048414	1156	44.06	0.0381141868512111
TCONS_00034716	4068	1693.70	0.416347099311701
TCONS_00055848	867	39.70	0.0457900807381776
TCONS_00009020	790	13.65	0.0172784810126582
TCONS_00063618	1509	114.51	0.0758846918489066
TCONS_00037715	1989	139.52	0.0701458019105078
TCONS_00007605	2010	169.02	0.084089552238806
TCONS_00036992	4452	391.34	0.0879020664869721
TCONS_00021251	2381	195.52	0.0821167576648467
TCONS_00026784	1476	101.23	0.0685840108401084
TCONS_00022540	738	207.46	0.281111111111111
TCONS_00008722	3683	185.61	0.0503964159652457
TCONS_00031547	1142	321.5	0.281523642732049
TCONS_00009068	616	76.36	0.123961038961039
TCONS_00003570	5521	264.05	0.0478264807100163
TCONS_00037053	1516	65.18	0.0429947229551451
TCONS_00008815	1263	152.61	0.12083135391924
TCONS_00020527	2429	1966.09	0.809423631123919
TCONS_00059683	342	207.48	0.606666666666667
TCONS_00024745	1279	49.30	0.0385457388584832
TCONS_00059689	741	79.71	0.107570850202429
TCONS_00022091	1838	134.63	0.0732480957562568
TCONS_00026731	1447	202.29	0.139799585348998
TCONS_00028053	619	47.12	0.0761227786752827
TCONS_00063704	1611	49.71	0.0308566108007449
TCONS_00026715	923	37.03	0.0401191765980498
TCONS_00068959	930	216.85	0.233172043010753
TCONS_00032609	1028	94.28	0.0917120622568093
TCONS_00059709	1028	155.80	0.151556420233463
TCONS_00028766	651	-42.92	-0.0659293394777266
TCONS_00052592	878	26.42	0.0300911161731207
TCONS_00032929	1121	20.69	0.0184567350579839
TCONS_00055729	1579	165.83	0.105022165927802
TCONS_00048176	1957	104.82	0.0535615738375064
TCONS_00048328	913	0.20	0.000219058050383352
TCONS_00060836	1619	341.89	0.211173563928351
TCONS_00059732	1349	91.96	0.068169014084507
TCONS_00049817	1506	291.73	0.19371181938911
TCONS_00009045	1991	53.98	0.0271120040180814
TCONS_00039481	2210	1082.88	0.489990950226244
TCONS_00051304	2371	237.45	0.100147617039224
TCONS_00067093	707	338.68	0.479038189533239
TCONS_00016081	792	90.35	0.114078282828283
TCONS_00057565	1510	88.12	0.0583576158940397
TCONS_00052627	1586	93.69	0.0590731399747793
TCONS_00026748	821	70.12	0.0854080389768575
TCONS_00048355	811	8.59	0.0105918618988903
TCONS_00063742	1499	182.28	0.121601067378252
TCONS_00020226	870	1.97	0.00226436781609195
TCONS_00008781	324	10.31	0.031820987654321
TCONS_00030626	1120	26.54	0.0236964285714286
TCONS_00028820	659	47.85	0.0726100151745068
TCONS_00008676	515	55.36	0.107495145631068
TCONS_00039831	2849	204.1	0.0716391716391716
TCONS_00020201	838	128.35	0.153162291169451
TCONS_00024700	1191	264.83	0.222359361880772
TCONS_00063582	2215	151.68	0.0684785553047404
TCONS_00030892	874	28.74	0.032883295194508
TCONS_00037718	2571	175.19	0.0681408012446519
TCONS_00044194	1247	147.99	0.118676824378508
TCONS_00044154	522	-31.67	-0.0606704980842912
TCONS_00063554	1102	42.31	0.0383938294010889
TCONS_00063699	819	98.54	0.12031746031746
TCONS_00028505	1018	50.94	0.0500392927308448
TCONS_00012583	1481	18.18	0.0122754895340986
TCONS_00032495	780	71.72	0.091948717948718
TCONS_00036827	574	174.48	0.30397212543554
TCONS_00014776	1519	122.66	0.0807504937458854
TCONS_00022487	1163	85.09	0.0731642304385211
TCONS_00003983	1460	107.81	0.0738424657534247
TCONS_00008939	2073	1094.80	0.528123492522914
TCONS_00032246	665	135.89	0.204345864661654
TCONS_00023546	930	47.19	0.050741935483871
TCONS_00055743	1231	88.33	0.0717546709991877
TCONS_00044023	1181	180.34	0.152701100762066
TCONS_00030548	1642	151.11	0.0920280146163216
TCONS_00009074	1372	58.14	0.0423760932944606
TCONS_00052704	1258	70.99	0.0564308426073132
TCONS_00063527	1362	114.03	0.0837224669603524
TCONS_00030672	686	141.80	0.206705539358601
TCONS_00056408	625	10.99	0.017584
TCONS_00009065	1080	147.21	0.136305555555556
TCONS_00026722	1462	54.85	0.0375170998632011
TCONS_00059603	1434	208.00	0.145048814504881
TCONS_00000460	918	152.32	0.165925925925926
TCONS_00044043	984	74.03	0.0752337398373984
TCONS_00063676	1357	-17.94	-0.0132203389830508
TCONS_00043606	818	105.4	0.128850855745721
TCONS_00024728	743	234.86	0.316096904441454
TCONS_00014138	1314	81.16	0.061765601217656
TCONS_00016007	1102	11.02	0.01
TCONS_00055873	401	-9.91	-0.024713216957606
TCONS_00043995	799	75.58	0.0945932415519399
TCONS_00030631	686	24.17	0.0352332361516035
TCONS_00028892	731	-12.82	-0.0175376196990424
TCONS_00030061	3429	90.86	0.0264975211431904
TCONS_00059704	1178	4.21	0.00357385398981324
TCONS_00030633	264	115.05	0.435795454545455
TCONS_00066504	836	78.32	0.0936842105263158
TCONS_00008866	2300	-96.46	-0.0419391304347826
TCONS_00009021	1290	17.61	0.0136511627906977
TCONS_00000586	798	366.32	0.459047619047619
TCONS_00022606	2632	206.13	0.0783168693009118
TCONS_00056902	1365	126.30	0.0925274725274725
TCONS_00055756	1006	52.51	0.0521968190854871
TCONS_00032507	1620	139.89	0.0863518518518518
TCONS_00028814	1132	24.25	0.0214222614840989
TCONS_00032480	2618	199.10	0.0760504201680672
TCONS_00014129	808	59.80	0.074009900990099
TCONS_00044005	782	53.47	0.0683759590792839
TCONS_00033009	866	102.61	0.118487297921478
TCONS_00059777	379	17.79	0.0469393139841689
TCONS_00008920	1364	226.88	0.16633431085044
TCONS_00037013	393	45.17	0.114936386768448
TCONS_00022516	1434	176.45	0.123047419804742
TCONS_00048402	1599	5.71	0.00357098186366479
TCONS_00048254	1527	190.39	0.124682383759005
TCONS_00008974	884	30.59	0.03460407239819
TCONS_00003617	1009	224.12	0.222120911793855
TCONS_00038956	264	10.42	0.039469696969697
TCONS_00044777	1234	226.02	0.183160453808752
TCONS_00044036	758	239.85	0.316424802110818
TCONS_00052766	4785	1060.58	0.221646812957158
TCONS_00008935	1560	87.42	0.0560384615384615
TCONS_00008819	1506	48.43	0.0321580345285525
TCONS_00039806	1366	136.83	0.100168374816984
TCONS_00048441	1009	49.29	0.0488503468780971
TCONS_00029474	938	8.18	0.00872068230277185
TCONS_00020816	1143	677.77	0.592974628171479
TCONS_00066692	835	73.19	0.0876526946107784
TCONS_00007050	2224	127.98	0.057544964028777
TCONS_00020192	1910	55.43	0.029020942408377
TCONS_00052693	1009	61.63	0.0610802775024777
TCONS_00063638	3114	1094.29	0.35140976236352
TCONS_00047516	1563	109.17	0.0698464491362764
TCONS_00066541	2261	337.28	0.149172932330827
TCONS_00044822	1722	131.21	0.0761962833914053
TCONS_00023488	446	14.29	0.0320403587443946
TCONS_00022753	1747	109.58	0.0627246708643389
TCONS_00008697	798	53.23	0.0667042606516291
TCONS_00048318	1369	-35.63	-0.0260262965668371
TCONS_00017291	2064	119.35	0.0578246124031008
TCONS_00048421	1474	449.59	0.305013568521031
TCONS_00038919	2621	226.00	0.0862266310568485
TCONS_00015990	3393	313.13	0.0922870615974064
TCONS_00036801	1121	212.07	0.189179304192685
TCONS_00051339	798	173.03	0.216829573934837
TCONS_00066401	467	40.36	0.086423982869379
TCONS_00069026	1218	106.75	0.0876436781609195
TCONS_00036971	876	22.94	0.0261872146118721
TCONS_00059766	918	86.95	0.0947167755991285
TCONS_00044125	3085	128.41	0.0416239870340357
TCONS_00055814	3037	194.12	0.0639183404675667
TCONS_00048338	2235	161.67	0.0723355704697986
TCONS_00008553	1751	478.74	0.273409480296973
TCONS_00055119	4880	712.34	0.14597131147541
TCONS_00044196	1031	64.63	0.0626867119301649
TCONS_00034100	5555	177.86	0.03201800180018
TCONS_00052659	1515	147.83	0.0975775577557756
TCONS_00028163	797	39.01	0.0489460476787955
TCONS_00038950	1450	67.76	0.0467310344827586
TCONS_00009110	1030	105.57	0.102495145631068
TCONS_00059763	733	37.40	0.0510231923601637
TCONS_00057801	676	22.24	0.0328994082840237
TCONS_00059688	514	51.15	0.0995136186770428
TCONS_00055117	4785	723.97	0.151299895506792
TCONS_00063750	548	53.41	0.097463503649635
TCONS_00009343	1322	2	0.00151285930408472
TCONS_00059652	2005	11.46	0.00571571072319202
TCONS_00007795	3194	299.18	0.0936693800876644
TCONS_00054006	1058	-56.67	-0.0535633270321361
TCONS_00044074	2541	297.41	0.117044470680834
TCONS_00059835	1134	137.44	0.121199294532628
TCONS_00016190	915	65.42	0.0714972677595628
TCONS_00016014	2214	318.34	0.143785004516712
TCONS_00014101	476	9.73	0.0204411764705882
TCONS_00034580	581	150.15	0.258433734939759
TCONS_00038548	1367	142.76	0.104433065106072
TCONS_00030636	1224	30.57	0.0249754901960784
TCONS_00008851	2246	236.81	0.105436331255565
TCONS_00063522	1811	1.65	0.000911098840419658
TCONS_00016878	1013	129.63	0.127966436327739
TCONS_00008897	1197	60.36	0.0504260651629073
TCONS_00040163	2651	140.72	0.0530818559034327
TCONS_00035031	1289	96.38	0.0747711404189294
TCONS_00008995	345	161.02	0.466724637681159
TCONS_00008772	1060	60.39	0.0569716981132075
TCONS_00066434	273	54.68	0.20029304029304
TCONS_00030939	942	210.37	0.223322717622081
TCONS_00048336	1161	224.86	0.193677863910422
TCONS_00031706	2603	1520.74	0.584225893200154
TCONS_00048227	4535	279.81	0.0617001102535832
TCONS_00024783	742	59.92	0.0807547169811321
TCONS_00018968	1276	108.78	0.0852507836990596
TCONS_00029996	1164	33.54	0.0288144329896907
TCONS_00030663	620	30.40	0.0490322580645161
TCONS_00063739	665	16.40	0.0246616541353383
TCONS_00020077	2065	139.17	0.0673946731234867
TCONS_00055716	1381	213.96	0.154931209268646
TCONS_00019285	839	253.36	0.301978545887962
TCONS_00036861	1593	133.75	0.0839610797237916
TCONS_00052484	2049	111.42	0.0543777452415813
TCONS_00034092	1276	209.89	0.164490595611285
TCONS_00037023	1323	315.88	0.238760393046107
TCONS_00009727	2799	106.93	0.0382029296177206
TCONS_00018146	953	50.25	0.0527282266526758
TCONS_00044100	1087	115.11	0.105896964121435
TCONS_00026766	431	309.09	0.717146171693735
TCONS_00059711	433	198.51	0.458452655889145
TCONS_00052506	592	33.37	0.0563682432432432
TCONS_00048232	1291	206.14	0.159674670797831
TCONS_00063726	1125	62.62	0.0556622222222222
TCONS_00035354	2535	56.08	0.0221222879684418
TCONS_00066482	2061	67.11	0.0325618631732169
TCONS_00008807	641	350.71	0.547129485179407
TCONS_00067407	374	68.53	0.183235294117647
TCONS_00045899	663	276.99	0.417782805429864
TCONS_00021125	705	169.3	0.240141843971631
TCONS_00069019	922	-16.84	-0.0182646420824295
TCONS_00048401	1010	110.35	0.109257425742574
TCONS_00016086	756	76.27	0.100886243386243
TCONS_00008991	6904	1059.67	0.153486384704519
TCONS_00055793	1119	64.77	0.0578820375335121
TCONS_00055774	1055	70.55	0.0668720379146919
TCONS_00044109	847	48.88	0.0577095631641086
TCONS_00031407	410	-18.31	-0.0446585365853659
TCONS_00044123	1311	158.69	0.121045003813883
TCONS_00026743	1614	83.14	0.0515117719950434
TCONS_00009060	945	60.95	0.0644973544973545
TCONS_00018152	1194	85.32	0.0714572864321608
TCONS_00020292	2137	205.17	0.0960084230229293
TCONS_00038544	1604	78.73	0.0490835411471322
TCONS_00032439	561	137.94	0.245882352941176
TCONS_00030611	2034	97.10	0.0477384464110128
TCONS_00036952	869	99.67	0.114695051783659
TCONS_00008875	627	612.47	0.976826156299841
TCONS_00064811	4721	335.74	0.0711162889218386
TCONS_00003454	1440	84.99	0.0590208333333333
TCONS_00008712	1161	24.82	0.0213781223083549
TCONS_00028812	750	42.00	0.056
TCONS_00019419	1284	75.01	0.0584190031152648
TCONS_00048296	1149	641.81	0.55858137510879
TCONS_00019537	928	45.83	0.049385775862069
TCONS_00020311	2485	1587.65	0.638893360160966
TCONS_00001543	1385	28.42	0.0205198555956679
TCONS_00048129	3484	695.97	0.199761768082664
TCONS_00019982	1168	265.62	0.227414383561644
TCONS_00024757	926	50.03	0.0540280777537797
TCONS_00018132	1328	64.68	0.0487048192771084
TCONS_00059664	908	259.44	0.285726872246696
TCONS_00066542	919	100.71	0.109586507072905
TCONS_00052418	438	17.36	0.039634703196347
TCONS_00008923	1118	281.85	0.252101967799642
TCONS_00026730	758	36.01	0.0475065963060686
TCONS_00003616	2264	320.09	0.141382508833922
TCONS_00032558	783	42.06	0.0537164750957854
TCONS_00040932	921	74.89	0.081313789359392
TCONS_00028803	2186	231.84	0.106056724611162
TCONS_00063595	1406	110.38	0.0785064011379801
TCONS_00008666	983	100.34	0.102075279755849
TCONS_00019418	772	68.14	0.0882642487046632
TCONS_00028911	2146	63.82	0.0297390493942218
TCONS_00018196	1148	140.45	0.122343205574913
TCONS_00029085	1055	224.51	0.212805687203791
TCONS_00010633	1511	144.44	0.0955923229649239
TCONS_00036176	2061	93.97	0.0455943716642407
TCONS_00030711	701	22.90	0.0326676176890157
TCONS_00052959	3029	405.18	0.133766919775503
TCONS_00069020	534	187.72	0.351535580524345
TCONS_00030241	1310	288.4	0.220152671755725
TCONS_00044019	830	83.87	0.101048192771084
TCONS_00020321	752	-78.08	-0.103829787234043
TCONS_00008720	586	-2.12	-0.00361774744027304
TCONS_00048213	1292	105.26	0.0814705882352941
TCONS_00032399	1615	64.45	0.0399071207430341
TCONS_00066478	1060	156.37	0.147518867924528
TCONS_00064744	2677	418.26	0.156242062009712
TCONS_00048047	2871	1191.05	0.414855451062348
TCONS_00038970	932	38.95	0.0417918454935622
TCONS_00036824	808	373.71	0.462512376237624
TCONS_00035678	1778	509.19	0.286383577052868
TCONS_00052562	959	125.99	0.131376433785193
TCONS_00024776	1328	50.45	0.0379894578313253
TCONS_00030614	1533	272.69	0.177879973907371
TCONS_00036836	1516	146.01	0.0963126649076517
TCONS_00032710	1148	-20.19	-0.0175871080139373
TCONS_00059661	2892	4.62	0.00159751037344398
TCONS_00018185	452	259.94	0.575088495575221
TCONS_00063662	2548	1400.61	0.549689952904239
TCONS_00069030	1968	-108.09	-0.0549237804878049
TCONS_00063524	1162	27.88	0.0239931153184165
TCONS_00016088	919	3.99	0.00434167573449402
TCONS_00024773	1524	64.57	0.0423687664041995
TCONS_00016226	1461	104.96	0.0718412046543463
TCONS_00037079	2262	134.93	0.0596507515473033
TCONS_00045559	382	308.94	0.808743455497382
TCONS_00066567	965	91.05	0.0943523316062176
TCONS_00036955	826	68.21	0.0825786924939467
TCONS_00023221	3013	67.89	0.0225323597743113
TCONS_00009105	921	67.08	0.0728338762214984
TCONS_00044034	1107	338.87	0.306115627822945
TCONS_00034902	1165	16.10	0.0138197424892704
TCONS_00015307	1594	118.17	0.0741342534504391
TCONS_00062000	617	564.2	0.914424635332253
TCONS_00037090	1185	67.80	0.0572151898734177
TCONS_00066448	2841	200.38	0.0705315029919043
TCONS_00067393	2570	51.97	0.0202217898832685
TCONS_00019127	4593	222.02	0.0483387763988678
TCONS_00066487	286	-0.26	-0.000909090909090909
TCONS_00007792	3035	303.26	0.0999209225700165
TCONS_00051368	707	142.23	0.201173974540311
TCONS_00048405	919	-61.50	-0.0669205658324265
TCONS_00014044	678	56.01	0.0826106194690265
TCONS_00024688	224	13.23	0.0590625
TCONS_00055108	564	40.67	0.0721099290780142
TCONS_00015265	2622	608.49	0.232070938215103
TCONS_00041932	472	73.83	0.156419491525424
TCONS_00047879	4346	95.11	0.0218844914864243
TCONS_00059616	1118	112.72	0.1008228980322
TCONS_00009025	378	-60.59	-0.160291005291005
TCONS_00020205	1361	61.50	0.0451873622336517
TCONS_00051871	1361	74.56	0.05478324761205
TCONS_00059715	1041	32.44	0.0311623439000961
TCONS_00006508	6260	495.14	0.0790958466453674
TCONS_00059198	6689	853.46	0.127591568246375
TCONS_00014077	630	37.40	0.0593650793650794
TCONS_00032390	814	-91.23	-0.112076167076167
TCONS_00028687	3241	-256.62	-0.0791792656587473
TCONS_00014179	720	41.46	0.0575833333333333
TCONS_00016876	780	84.18	0.107923076923077
TCONS_00032414	1487	250.59	0.168520511096167
TCONS_00048300	4493	228.69	0.0508991764967728
TCONS_00019587	978	142.93	0.146145194274029
TCONS_00020287	997	23.06	0.0231293881644935
TCONS_00028880	1440	899.25	0.624479166666667
TCONS_00022503	3284	285.36	0.0868940316686967
TCONS_00008950	2348	295.78	0.125971039182283
TCONS_00036795	838	98.17	0.117147971360382
TCONS_00032450	1009	-124.11	-0.123002973240833
TCONS_00021249	2111	245.69	0.116385599242065
TCONS_00016030	2836	123.12	0.0434132581100141
TCONS_00052542	2670	326.90	0.122434456928839
TCONS_00055830	938	109.40	0.116631130063966
TCONS_00037065	1350	76.22	0.0564592592592593
TCONS_00009920	1739	117.77	0.0677228292121909
TCONS_00028284	947	44.87	0.0473812038014784
TCONS_00008827	641	132.94	0.207394695787832
TCONS_00030646	3838	804.53	0.209622199062011
TCONS_00066480	5344	450.04	0.0842140718562874
TCONS_00067391	1980	19.66	0.00992929292929293
TCONS_00063641	1154	195.50	0.169410745233969
TCONS_00008985	217	21.71	0.100046082949309
TCONS_00036875	1549	69.25	0.0447062621045836
TCONS_00014120	1208	117.37	0.0971605960264901
TCONS_00021904	840	47.66	0.0567380952380952
TCONS_00026729	756	16.55	0.0218915343915344
TCONS_00030506	2414	163.84	0.067870753935377
TCONS_00052922	1033	56.99	0.0551694094869313
TCONS_00018164	1936	104.76	0.0541115702479339
TCONS_00017715	976	454.45	0.465625
TCONS_00009441	241	43.95	0.182365145228216
TCONS_00009011	621	33.88	0.0545571658615137
TCONS_00064301	372	151.16	0.406344086021505
TCONS_00032502	414	72.64	0.175458937198068
TCONS_00018198	3004	142.83	0.0475466045272969
TCONS_00016741	4365	241.79	0.0553928980526919
TCONS_00066451	1590	183.77	0.115578616352201
TCONS_00024558	1275	129.79	0.101796078431373
TCONS_00016922	916	151.25	0.165120087336245
TCONS_00009101	1524	63.43	0.0416207349081365
TCONS_00048453	1192	72.81	0.0610822147651007
TCONS_00030674	1332	231.50	0.173798798798799
TCONS_00032485	472	144.47	0.306080508474576
TCONS_00030383	1285	39.23	0.0305291828793774
TCONS_00048266	1051	16.76	0.0159467174119886
TCONS_00002528	1431	100.59	0.070293501048218
TCONS_00008844	884	95.35	0.107861990950226
TCONS_00040931	1247	149.87	0.12018444266239
TCONS_00020251	2216	71.41	0.0322247292418773
TCONS_00030381	727	34.86	0.0479504814305364
TCONS_00014053	833	86.81	0.10421368547419
TCONS_00030673	1591	105.46	0.0662853551225644
TCONS_00024202	700	74.02	0.105742857142857
TCONS_00028176	800	740.83	0.9260375
TCONS_00044124	501	52.42	0.104630738522954
TCONS_00015992	491	17.22	0.035071283095723
TCONS_00046019	1261	55.25	0.0438144329896907
TCONS_00027583	738	89.85	0.121747967479675
TCONS_00049468	1381	109.76	0.0794786386676321
TCONS_00052671	761	18.78	0.0246780551905388
TCONS_00055765	771	84.48	0.109571984435798
TCONS_00022596	1155	126.27	0.109324675324675
TCONS_00044052	1335	226.50	0.169662921348315
TCONS_00028170	8520	812.11	0.0953180751173709
TCONS_00014321	1510	23.4	0.0154966887417219
TCONS_00022549	948	0.38	0.00040084388185654
TCONS_00055736	651	47.16	0.072442396313364
TCONS_00009052	614	80.68	0.131400651465798
TCONS_00044233	1606	20.73	0.0129078455790785
TCONS_00009036	1587	203.13	0.127996219281664
TCONS_00060336	776	21.73	0.0280025773195876
TCONS_00044211	684	19.18	0.0280409356725146
TCONS_00034266	1183	123.39	0.104302620456467
TCONS_00028882	559	8.97	0.016046511627907
TCONS_00020189	975	250.06	0.256471794871795
TCONS_00001800	3483	83.17	0.0238788400803905
TCONS_00063670	589	30.08	0.0510696095076401
TCONS_00027664	1517	459.03	0.302590639419908
TCONS_00061569	2384	304.86	0.127877516778523
TCONS_00017994	987	38.83	0.0393414387031408
TCONS_00043972	992	201.88	0.203508064516129
TCONS_00054639	1182	42.06	0.0355837563451777
TCONS_00008684	866	-14.23	-0.016431870669746
TCONS_00017039	1503	79.75	0.0530605455755156
TCONS_00055448	306	23.38	0.0764052287581699
TCONS_00052496	1029	403.95	0.392565597667638
TCONS_00021578	672	88.52	0.13172619047619
TCONS_00028906	2231	91.80	0.0411474675033617
TCONS_00020819	1381	15.26	0.0110499637943519
TCONS_00036872	1006	107.57	0.106928429423459
TCONS_00016020	706	14.75	0.0208923512747875
TCONS_00033881	1617	851.88	0.52682745825603
TCONS_00016923	927	159.71	0.172286947141316
TCONS_00066570	1173	67.18	0.0572719522591645
TCONS_00028910	1338	148.23	0.110784753363229
TCONS_00007793	2669	299.61	0.112255526414387
TCONS_00011120	1815	94.34	0.0519779614325069
TCONS_00020267	1397	38.82	0.0277881173944166
TCONS_00055702	1218	121.02	0.09935960591133
TCONS_00055823	1184	69.64	0.0588175675675676
TCONS_00055772	1268	89.19	0.0703391167192429
TCONS_00024831	1100	342.11	0.311009090909091
TCONS_00009114	1407	103.66	0.0736744847192608
TCONS_00012968	1477	405.47	0.274522681110359
TCONS_00044481	942	75.15	0.0797770700636943
TCONS_00032484	1243	94.36	0.0759131134352373
TCONS_00044128	760	113.46	0.149289473684211
TCONS_00008855	2574	139.52	0.0542035742035742
TCONS_00044163	917	10.48	0.0114285714285714
TCONS_00035523	476	106.63	0.224012605042017
TCONS_00008901	1011	91.09	0.0900989119683482
TCONS_00038769	1490	41.56	0.0278926174496644
TCONS_00009006	1437	185.01	0.12874739039666
TCONS_00059665	871	163.83	0.188094144661309
TCONS_00059830	1334	113.90	0.0853823088455772
TCONS_00055791	1282	-44.32	-0.0345709828393136
TCONS_00015998	1042	207.44	0.199078694817658
TCONS_00036957	1531	95.40	0.0623122142390594
TCONS_00019133	4864	219.13	0.0450513980263158
TCONS_00036961	735	101.86	0.138585034013605
TCONS_00032492	1332	260.34	0.19545045045045
TCONS_00036919	1110	268.81	0.242171171171171
TCONS_00059746	1070	75.64	0.0706915887850467
TCONS_00032348	2473	90.75	0.036696320258795
TCONS_00055719	847	-0.71	-0.000838252656434475
TCONS_00050424	694	19.29	0.0277953890489914
TCONS_00055875	2060	57.09	0.0277135922330097
TCONS_00042940	1890	157.69	0.0834338624338624
TCONS_00059805	927	77.30	0.0833872707659115
TCONS_00063577	376	57.00	0.151595744680851
TCONS_00052487	1044	62.25	0.0596264367816092
TCONS_00036878	691	64.94	0.0939797395079595
TCONS_00001896	1511	467.57	0.309444076770351
TCONS_00008966	327	39.35	0.120336391437309
TCONS_00036966	1602	11.37	0.00709737827715356
TCONS_00028823	1250	75.89	0.060712
TCONS_00036929	922	90.27	0.0979067245119306
TCONS_00052642	1023	99.90	0.0976539589442815
TCONS_00063695	668	45.75	0.0684880239520958
TCONS_00063689	411	19.54	0.0475425790754258
TCONS_00036968	886	-2.20	-0.00248306997742664
TCONS_00026699	810	224.18	0.276765432098765
TCONS_00024793	1048	92.50	0.088263358778626
TCONS_00015285	918	47.04	0.0512418300653595
TCONS_00068991	2616	135.77	0.0518998470948012
TCONS_00014007	1044	93.65	0.0897030651340996
TCONS_00046600	962	114.7	0.119230769230769
TCONS_00048106	1588	34.82	0.0219269521410579
TCONS_00063593	956	71.65	0.0749476987447699
TCONS_00048216	1604	762.54	0.475399002493766
TCONS_00014192	663	-41.01	-0.0618552036199095
TCONS_00060840	1556	322	0.20694087403599
TCONS_00028981	1535	112.35	0.0731921824104235
TCONS_00009030	1411	-102.44	-0.0726009922041106
TCONS_00064406	1092	43.54	0.0398717948717949
TCONS_00024834	716	15.44	0.0215642458100559
TCONS_00028881	764	98.35	0.128730366492147
TCONS_00036812	1157	83.32	0.0720138288677614
TCONS_00022086	153	6.50	0.042483660130719
TCONS_00032427	1191	240.32	0.201780016792611
TCONS_00048368	243	-70.75	-0.291152263374486
TCONS_00003344	763	141.87	0.185937090432503
TCONS_00030684	1814	33.51	0.0184729878721058
TCONS_00029057	3021	375.47	0.124286660046342
TCONS_00009073	1058	14.63	0.01382797731569
TCONS_00054066	361	15.35	0.0425207756232687
TCONS_00037027	720	113.40	0.1575
TCONS_00008889	760	376.26	0.495078947368421
TCONS_00019522	1593	264.73	0.166183301946014
TCONS_00028784	1020	-122.14	-0.119745098039216
TCONS_00025323	330	23.29	0.0705757575757576
TCONS_00044017	694	130.62	0.18821325648415
TCONS_00032413	554	198.56	0.35841155234657
TCONS_00037075	1486	167.09	0.112442799461642
TCONS_00059790	1294	89.61	0.0692503863987635
TCONS_00006013	2643	141.52	0.0535452137722285
TCONS_00055710	1300	290.95	0.223807692307692
TCONS_00048283	3495	646.65	0.185021459227468
TCONS_00017041	1175	169.63	0.144365957446808
TCONS_00043800	1427	99.84	0.0699649614576034
TCONS_00008908	929	54.18	0.0583207750269107
TCONS_00055481	2409	176.74	0.0733665421336654
TCONS_00044151	1232	78.51	0.0637256493506494
TCONS_00044208	984	383.84	0.390081300813008
TCONS_00069013	1346	805.86	0.598707280832095
TCONS_00036813	478	95.23	0.199225941422594
TCONS_00044057	3364	972.31	0.2890338882283
TCONS_00028864	850	50.34	0.0592235294117647
TCONS_00068948	1504	119.95	0.0797539893617021
TCONS_00025049	1471	246.13	0.16732154996601
TCONS_00063528	1475	173.28	0.117477966101695
TCONS_00018115	3092	333.74	0.107936610608021
TCONS_00021224	2450	105.03	0.042869387755102
TCONS_00032472	315	-23.43	-0.0743809523809524
TCONS_00059638	1223	29.55	0.0241618969746525
TCONS_00059670	624	123.45	0.197836538461538
TCONS_00036750	1377	24.34	0.0176761074800291
TCONS_00008799	1087	375.70	0.345630174793008
TCONS_00028688	3103	-245.3	-0.0790525298098614
TCONS_00044032	1850	433.78	0.234475675675676
TCONS_00055833	2727	211.27	0.0774734140080675
TCONS_00055885	1291	40.78	0.0315879163439194
TCONS_00027716	1204	110.72	0.0919601328903654
TCONS_00052518	1295	162.74	0.125667953667954
TCONS_00057133	511	45.41	0.0888649706457926
TCONS_00063556	747	548.99	0.734926372155288
TCONS_00008849	927	-75.48	-0.0814239482200647
TCONS_00022541	1030	174.82	0.169728155339806
TCONS_00052573	930	73.36	0.0788817204301075
TCONS_00063555	1311	121.95	0.0930205949656751
TCONS_00063753	1497	199.90	0.133533734134937
TCONS_00009041	1221	61.68	0.0505159705159705
TCONS_00024763	1694	75.15	0.0443624557260921
TCONS_00038894	268	189.30	0.70634328358209
TCONS_00030637	1839	484.93	0.263692224034802
TCONS_00036833	2495	126.06	0.0505250501002004
TCONS_00029710	2617	268.33	0.102533435231181
TCONS_00052488	1865	281.23	0.150793565683646
TCONS_00008868	969	-27.61	-0.0284932920536636
TCONS_00048297	1860	103.42	0.0556021505376344
TCONS_00002021	494	9.22	0.018663967611336
TCONS_00044232	679	34.37	0.0506185567010309
TCONS_00008942	903	49.83	0.0551827242524917
TCONS_00054609	3213	320.31	0.0996918767507003
TCONS_00031098	576	23.21	0.0402951388888889
TCONS_00008861	1481	69.06	0.0466306549628629
TCONS_00052753	1189	854.91	0.719015979814971
TCONS_00016073	1691	66.46	0.0393021880544057
TCONS_00020284	688	37.89	0.0550726744186047
TCONS_00014187	1409	80.33	0.0570120652945351
TCONS_00052698	681	-2.89	-0.00424375917767988
TCONS_00052566	2102	301.05	0.143220742150333
TCONS_00052558	2008	161.99	0.0806723107569721
TCONS_00055067	3230	216.55	0.0670433436532508
TCONS_00068720	3290	-19.84	-0.00603039513677812
TCONS_00033650	1390	130.09	0.093589928057554
TCONS_00052921	797	71.42	0.0896110414052698
TCONS_00018110	420	91.45	0.217738095238095
TCONS_00036822	926	48.47	0.0523434125269978
TCONS_00036453	1008	74.41	0.0738194444444444
TCONS_00030655	1495	270.86	0.181177257525084
TCONS_00063321	2626	344.7	0.131264280274181
TCONS_00066914	1538	45.31	0.0294603381014304
TCONS_00043792	480	-39.48	-0.08225
TCONS_00020245	861	175.97	0.204378629500581
TCONS_00020220	3085	246.34	0.0798508914100486
